"","date","state","fips","cases","deaths"
"13221",2020-10-29,"Connecticut","9",70446,4609
"13222",2020-10-29,"Delaware","10",24553,689
"13223",2020-10-29,"District of Columbia","11",17074,645
"13224",2020-10-29,"Florida","12",794616,16647
"13225",2020-10-29,"Georgia","13",368840,7737
"13226",2020-10-29,"Guam","66",5518,79
"13227",2020-10-29,"Hawaii","15",15046,214
"13228",2020-10-29,"Idaho","16",63195,618
"13229",2020-10-29,"Illinois","17",401622,9963
"13230",2020-10-29,"Indiana","18",175190,4260
"13231",2020-10-29,"Iowa","19",123232,1705
"13232",2020-10-29,"Kansas","20",83838,1008
"13233",2020-10-29,"Kentucky","21",105517,1524
"13234",2020-10-29,"Louisiana","22",186216,5908
"13235",2020-10-29,"Maine","23",6467,146
"13236",2020-10-29,"Maryland","24",143875,4127
"13237",2020-10-29,"Massachusetts","25",155564,9951
"13238",2020-10-29,"Michigan","26",189926,7651
"13239",2020-10-29,"Minnesota","27",142364,2472
"13240",2020-10-29,"Mississippi","28",118587,3310
"13241",2020-10-29,"Missouri","29",184847,2978
"13242",2020-10-29,"Montana","30",30932,339
"13243",2020-10-29,"Nebraska","31",68150,641
"13244",2020-10-29,"Nevada","32",98814,1770
"13245",2020-10-29,"New Hampshire","33",10768,482
"13246",2020-10-29,"New Jersey","34",236340,16332
"13247",2020-10-29,"New Mexico","35",44904,994
"13248",2020-10-29,"New York","36",507913,33128
"13249",2020-10-29,"North Carolina","37",269419,4307
"13250",2020-10-29,"North Dakota","38",41135,504
"13251",2020-10-29,"Northern Mariana Islands","69",92,2
"13252",2020-10-29,"Ohio","39",208937,5275
"13253",2020-10-29,"Oklahoma","40",120193,1306
"13254",2020-10-29,"Oregon","41",43793,674
"13255",2020-10-29,"Pennsylvania","42",208087,8828
"13256",2020-10-29,"Puerto Rico","72",64798,814
"13257",2020-10-29,"Rhode Island","44",32312,1195
"13258",2020-10-29,"South Carolina","45",174591,3889
"13259",2020-10-29,"South Dakota","46",43000,403
"13260",2020-10-29,"Tennessee","47",252727,3229
"13261",2020-10-29,"Texas","48",939292,18372
"13262",2020-10-29,"Utah","49",110666,598
"13263",2020-10-29,"Vermont","50",2141,58
"13264",2020-10-29,"Virgin Islands","78",1353,21
"13265",2020-10-29,"Virginia","51",178183,3636
"13266",2020-10-29,"Washington","53",110748,2463
"13267",2020-10-29,"West Virginia","54",23466,443
"13268",2020-10-29,"Wisconsin","55",226712,2008
"13269",2020-10-29,"Wyoming","56",12507,87
"13270",2020-10-30,"Alabama","1",190496,2932
"13271",2020-10-30,"Alaska","2",15803,76
"13272",2020-10-30,"Arizona","4",244099,5934
"13273",2020-10-30,"Arkansas","5",110874,1900
"13274",2020-10-30,"California","6",931826,17627
"13275",2020-10-30,"Colorado","8",104927,2302
"13276",2020-10-30,"Connecticut","9",71207,4616
"13277",2020-10-30,"Delaware","10",24751,704
"13278",2020-10-30,"District of Columbia","11",17144,646
"13279",2020-10-30,"Florida","12",800208,16719
"13280",2020-10-30,"Georgia","13",370157,7768
"13281",2020-10-30,"Guam","66",5597,80
"13282",2020-10-30,"Hawaii","15",15145,215
"13283",2020-10-30,"Idaho","16",64175,627
"13284",2020-10-30,"Illinois","17",410141,10012
"13285",2020-10-30,"Indiana","18",178372,4286
"13286",2020-10-30,"Iowa","19",125973,1714
"13287",2020-10-30,"Kansas","20",86768,1029
"13288",2020-10-30,"Kentucky","21",107620,1543
"13289",2020-10-30,"Louisiana","22",186649,5919
"13290",2020-10-30,"Maine","23",6570,146
"13291",2020-10-30,"Maryland","24",144800,4137
"13292",2020-10-30,"Massachusetts","25",157146,9975
"13293",2020-10-30,"Michigan","26",193360,7664
"13294",2020-10-30,"Minnesota","27",145519,2491
"13295",2020-10-30,"Mississippi","28",119336,3328
"13296",2020-10-30,"Missouri","29",187830,3014
"13297",2020-10-30,"Montana","30",31995,368
"13298",2020-10-30,"Nebraska","31",69645,646
"13299",2020-10-30,"Nevada","32",100038,1777
"13300",2020-10-30,"New Hampshire","33",10884,482
"13301",2020-10-30,"New Jersey","34",238316,16339
"13302",2020-10-30,"New Mexico","35",45909,1007
"13303",2020-10-30,"New York","36",510171,33143
"13304",2020-10-30,"North Carolina","37",272231,4354
"13305",2020-10-30,"North Dakota","38",42488,517
"13306",2020-10-30,"Northern Mariana Islands","69",92,2
"13307",2020-10-30,"Ohio","39",212782,5291
"13308",2020-10-30,"Oklahoma","40",121495,1326
"13309",2020-10-30,"Oregon","41",44388,677
"13310",2020-10-30,"Pennsylvania","42",210586,8860
"13311",2020-10-30,"Puerto Rico","72",65743,820
"13312",2020-10-30,"Rhode Island","44",32874,1201
"13313",2020-10-30,"South Carolina","45",175594,3896
"13314",2020-10-30,"South Dakota","46",44559,415
"13315",2020-10-30,"Tennessee","47",255332,3307
"13316",2020-10-30,"Texas","48",945948,18477
"13317",2020-10-30,"Utah","49",112932,601
"13318",2020-10-30,"Vermont","50",2155,58
"13319",2020-10-30,"Virgin Islands","78",1362,21
"13320",2020-10-30,"Virginia","51",179639,3643
"13321",2020-10-30,"Washington","53",111893,2468
"13322",2020-10-30,"West Virginia","54",23990,451
"13323",2020-10-30,"Wisconsin","55",232092,2034
"13324",2020-10-30,"Wyoming","56",13028,87
"13325",2020-10-31,"Alabama","1",192285,2967
"13326",2020-10-31,"Alaska","2",16247,77
"13327",2020-10-31,"Arizona","4",245962,5979
"13328",2020-10-31,"Arkansas","5",112190,1925
"13329",2020-10-31,"California","6",935248,17661
"13330",2020-10-31,"Colorado","8",107844,2309
"13331",2020-10-31,"Connecticut","9",71207,4616
"13332",2020-10-31,"Delaware","10",24951,708
"13333",2020-10-31,"District of Columbia","11",17266,646
"13334",2020-10-31,"Florida","12",802539,16760
"13335",2020-10-31,"Georgia","13",372631,7790
"13336",2020-10-31,"Guam","66",5650,80
"13337",2020-10-31,"Hawaii","15",15207,218
"13338",2020-10-31,"Idaho","16",64797,630
"13339",2020-10-31,"Illinois","17",416557,10030
"13340",2020-10-31,"Indiana","18",181837,4332
"13341",2020-10-31,"Iowa","19",128798,1716
"13342",2020-10-31,"Kansas","20",86771,1029
"13343",2020-10-31,"Kentucky","21",109244,1551
"13344",2020-10-31,"Louisiana","22",186649,5919
"13345",2020-10-31,"Maine","23",6668,147
"13346",2020-10-31,"Maryland","24",145593,4147
"13347",2020-10-31,"Massachusetts","25",158576,9991
"13348",2020-10-31,"Michigan","26",197164,7699
"13349",2020-10-31,"Minnesota","27",148526,2511
"13350",2020-10-31,"Mississippi","28",120160,3334
"13351",2020-10-31,"Missouri","29",189925,3090
"13352",2020-10-31,"Montana","30",32801,377
"13353",2020-10-31,"Nebraska","31",70732,652
"13354",2020-10-31,"Nevada","32",100844,1779
"13355",2020-10-31,"New Hampshire","33",11084,483
"13356",2020-10-31,"New Jersey","34",239679,16350
"13357",2020-10-31,"New Mexico","35",46490,1018
"13358",2020-10-31,"New York","36",512223,33152
"13359",2020-10-31,"North Carolina","37",274805,4400
"13360",2020-10-31,"North Dakota","38",43921,529
"13361",2020-10-31,"Northern Mariana Islands","69",92,2
"13362",2020-10-31,"Ohio","39",215697,5301
"13363",2020-10-31,"Oklahoma","40",122762,1337
"13364",2020-10-31,"Oregon","41",44923,690
"13365",2020-10-31,"Pennsylvania","42",212816,8883
"13366",2020-10-31,"Puerto Rico","72",66128,822
"13367",2020-10-31,"Rhode Island","44",32874,1201
"13368",2020-10-31,"South Carolina","45",176612,3935
"13369",2020-10-31,"South Dakota","46",45992,425
"13370",2020-10-31,"Tennessee","47",256923,3322
"13371",2020-10-31,"Texas","48",953439,18549
"13372",2020-10-31,"Utah","49",114670,604
"13373",2020-10-31,"Vermont","50",2179,58
"13374",2020-10-31,"Virgin Islands","78",1376,21
"13375",2020-10-31,"Virginia","51",181190,3654
"13376",2020-10-31,"Washington","53",112580,2468
"13377",2020-10-31,"West Virginia","54",24460,457
"13378",2020-10-31,"Wisconsin","55",237870,2092
"13379",2020-10-31,"Wyoming","56",13298,87
"13380",2020-11-01,"Alabama","1",193985,2973
"13381",2020-11-01,"Alaska","2",16597,78
"13382",2020-11-01,"Arizona","4",247484,5981
"13383",2020-11-01,"Arkansas","5",113057,1958
"13384",2020-11-01,"California","6",938883,17671
"13385",2020-11-01,"Colorado","8",110640,2312
"13386",2020-11-01,"Connecticut","9",71207,4616
"13387",2020-11-01,"Delaware","10",25126,710
"13388",2020-11-01,"District of Columbia","11",17369,646
"13389",2020-11-01,"Florida","12",807404,16788
"13390",2020-11-01,"Georgia","13",373700,7792
"13391",2020-11-01,"Guam","66",5659,80
"13392",2020-11-01,"Hawaii","15",15287,218
"13393",2020-11-01,"Idaho","16",65272,631
"13394",2020-11-01,"Illinois","17",424860,10091
"13395",2020-11-01,"Indiana","18",184589,4364
"13396",2020-11-01,"Iowa","19",131097,1733
"13397",2020-11-01,"Kansas","20",86809,1029
"13398",2020-11-01,"Kentucky","21",110600,1554
"13399",2020-11-01,"Louisiana","22",187720,5926
"13400",2020-11-01,"Maine","23",6715,147
"13401",2020-11-01,"Maryland","24",146627,4152
"13402",2020-11-01,"Massachusetts","25",159707,10013
"13403",2020-11-01,"Michigan","26",197501,7700
"13404",2020-11-01,"Minnesota","27",150726,2529
"13405",2020-11-01,"Mississippi","28",120500,3348
"13406",2020-11-01,"Missouri","29",192141,3091
"13407",2020-11-01,"Montana","30",33495,378
"13408",2020-11-01,"Nebraska","31",71666,658
"13409",2020-11-01,"Nevada","32",101594,1783
"13410",2020-11-01,"New Hampshire","33",11214,483
"13411",2020-11-01,"New Jersey","34",241422,16354
"13412",2020-11-01,"New Mexico","35",47232,1026
"13413",2020-11-01,"New York","36",514482,33174
"13414",2020-11-01,"North Carolina","37",276706,4405
"13415",2020-11-01,"North Dakota","38",45048,536
"13416",2020-11-01,"Northern Mariana Islands","69",96,2
"13417",2020-11-01,"Ohio","39",219000,5303
"13418",2020-11-01,"Oklahoma","40",124111,1345
"13419",2020-11-01,"Oregon","41",45419,691
"13420",2020-11-01,"Pennsylvania","42",214500,8888
"13421",2020-11-01,"Puerto Rico","72",66661,832
"13422",2020-11-01,"Rhode Island","44",32874,1201
"13423",2020-11-01,"South Carolina","45",178023,3936
"13424",2020-11-01,"South Dakota","46",47324,437
"13425",2020-11-01,"Tennessee","47",257658,3322
"13426",2020-11-01,"Texas","48",957789,18582
"13427",2020-11-01,"Utah","49",116510,614
"13428",2020-11-01,"Vermont","50",2196,58
"13429",2020-11-01,"Virgin Islands","78",1376,21
"13430",2020-11-01,"Virginia","51",182392,3655
"13431",2020-11-01,"Washington","53",113109,2468
"13432",2020-11-01,"West Virginia","54",24883,457
"13433",2020-11-01,"Wisconsin","55",241423,2110
"13434",2020-11-01,"Wyoming","56",13723,87
"13435",2020-11-02,"Alabama","1",194892,2973
"13436",2020-11-02,"Alaska","2",16948,79
"13437",2020-11-02,"Arizona","4",248293,5982
"13438",2020-11-02,"Arkansas","5",113641,1985
"13439",2020-11-02,"California","6",944141,17700
"13440",2020-11-02,"Colorado","8",112821,2320
"13441",2020-11-02,"Connecticut","9",73858,4627
"13442",2020-11-02,"Delaware","10",25311,710
"13443",2020-11-02,"District of Columbia","11",17438,647
"13444",2020-11-02,"Florida","12",812055,16833
"13445",2020-11-02,"Georgia","13",377261,7810
"13446",2020-11-02,"Guam","66",5662,80
"13447",2020-11-02,"Hawaii","15",15359,218
"13448",2020-11-02,"Idaho","16",66249,641
"13449",2020-11-02,"Illinois","17",431281,10115
"13450",2020-11-02,"Indiana","18",187665,4390
"13451",2020-11-02,"Iowa","19",132697,1755
"13452",2020-11-02,"Kansas","20",90613,1046
"13453",2020-11-02,"Kentucky","21",111816,1565
"13454",2020-11-02,"Louisiana","22",187995,5934
"13455",2020-11-02,"Maine","23",6799,148
"13456",2020-11-02,"Maryland","24",147477,4155
"13457",2020-11-02,"Massachusetts","25",160549,10023
"13458",2020-11-02,"Michigan","26",204135,7716
"13459",2020-11-02,"Minnesota","27",153674,2538
"13460",2020-11-02,"Mississippi","28",120865,3348
"13461",2020-11-02,"Missouri","29",195938,3101
"13462",2020-11-02,"Montana","30",34317,387
"13463",2020-11-02,"Nebraska","31",72631,659
"13464",2020-11-02,"Nevada","32",102243,1785
"13465",2020-11-02,"New Hampshire","33",11320,483
"13466",2020-11-02,"New Jersey","34",242790,16357
"13467",2020-11-02,"New Mexico","35",48104,1036
"13468",2020-11-02,"New York","36",516114,33187
"13469",2020-11-02,"North Carolina","37",278477,4413
"13470",2020-11-02,"North Dakota","38",46020,545
"13471",2020-11-02,"Northern Mariana Islands","69",96,2
"13472",2020-11-02,"Ohio","39",221909,5340
"13473",2020-11-02,"Oklahoma","40",125195,1354
"13474",2020-11-02,"Oregon","41",45978,694
"13475",2020-11-02,"Pennsylvania","42",217243,8893
"13476",2020-11-02,"Puerto Rico","72",68172,839
"13477",2020-11-02,"Rhode Island","44",34120,1210
"13478",2020-11-02,"South Carolina","45",178917,3946
"13479",2020-11-02,"South Dakota","46",47850,438
"13480",2020-11-02,"Tennessee","47",260275,3347
"13481",2020-11-02,"Texas","48",965727,18626
"13482",2020-11-02,"Utah","49",117767,614
"13483",2020-11-02,"Vermont","50",2219,58
"13484",2020-11-02,"Virgin Islands","78",1376,21
"13485",2020-11-02,"Virginia","51",183418,3658
"13486",2020-11-02,"Washington","53",114787,2484
"13487",2020-11-02,"West Virginia","54",25235,458
"13488",2020-11-02,"Wisconsin","55",244974,2117
"13489",2020-11-02,"Wyoming","56",14167,87
"13490",2020-11-03,"Alabama","1",195929,2987
"13491",2020-11-03,"Alaska","2",17339,79
"13492",2020-11-03,"Arizona","4",249841,6022
"13493",2020-11-03,"Arkansas","5",114519,2003
"13494",2020-11-03,"California","6",949383,17751
"13495",2020-11-03,"Colorado","8",115364,2337
"13496",2020-11-03,"Connecticut","9",74843,4635
"13497",2020-11-03,"Delaware","10",25426,712
"13498",2020-11-03,"District of Columbia","11",17524,647
"13499",2020-11-03,"Florida","12",816692,16889
"13500",2020-11-03,"Georgia","13",378894,7837
"13501",2020-11-03,"Guam","66",5781,81
"13502",2020-11-03,"Hawaii","15",15441,218
"13503",2020-11-03,"Idaho","16",67504,649
"13504",2020-11-03,"Illinois","17",437879,10177
"13505",2020-11-03,"Indiana","18",190555,4439
"13506",2020-11-03,"Iowa","19",134576,1780
"13507",2020-11-03,"Kansas","20",91072,1051
"13508",2020-11-03,"Kentucky","21",113457,1578
"13509",2020-11-03,"Louisiana","22",189148,5951
"13510",2020-11-03,"Maine","23",6926,148
"13511",2020-11-03,"Maryland","24",148249,4162
"13512",2020-11-03,"Massachusetts","25",161585,10035
"13513",2020-11-03,"Michigan","26",207799,7758
"13514",2020-11-03,"Minnesota","27",157150,2553
"13515",2020-11-03,"Mississippi","28",121509,3384
"13516",2020-11-03,"Missouri","29",198312,3136
"13517",2020-11-03,"Montana","30",35222,400
"13518",2020-11-03,"Nebraska","31",74060,662
"13519",2020-11-03,"Nevada","32",103305,1807
"13520",2020-11-03,"New Hampshire","33",11448,483
"13521",2020-11-03,"New Jersey","34",244614,16371
"13522",2020-11-03,"New Mexico","35",49240,1045
"13523",2020-11-03,"New York","36",518431,33198
"13524",2020-11-03,"North Carolina","37",280657,4481
"13525",2020-11-03,"North Dakota","38",47192,561
"13526",2020-11-03,"Northern Mariana Islands","69",96,2
"13527",2020-11-03,"Ohio","39",226138,5373
"13528",2020-11-03,"Oklahoma","40",126526,1375
"13529",2020-11-03,"Oregon","41",46460,701
"13530",2020-11-03,"Pennsylvania","42",220111,8926
"13531",2020-11-03,"Puerto Rico","72",68943,842
"13532",2020-11-03,"Rhode Island","44",34543,1212
"13533",2020-11-03,"South Carolina","45",179952,3968
"13534",2020-11-03,"South Dakota","46",48854,446
"13535",2020-11-03,"Tennessee","47",262053,3419
"13536",2020-11-03,"Texas","48",974228,18722
"13537",2020-11-03,"Utah","49",119375,620
"13538",2020-11-03,"Vermont","50",2237,58
"13539",2020-11-03,"Virgin Islands","78",1385,22
"13540",2020-11-03,"Virginia","51",184679,3666
"13541",2020-11-03,"Washington","53",115608,2507
"13542",2020-11-03,"West Virginia","54",25593,469
"13543",2020-11-03,"Wisconsin","55",251227,2179
"13544",2020-11-03,"Wyoming","56",14619,93
"13545",2020-11-04,"Alabama","1",197777,3006
"13546",2020-11-04,"Alaska","2",17750,79
"13547",2020-11-04,"Arizona","4",250853,6059
"13548",2020-11-04,"Arkansas","5",115812,2026
"13549",2020-11-04,"California","6",954624,17818
"13550",2020-11-04,"Colorado","8",118356,2366
"13551",2020-11-04,"Connecticut","9",75373,4645
"13552",2020-11-04,"Delaware","10",25534,712
"13553",2020-11-04,"District of Columbia","11",17601,647
"13554",2020-11-04,"Florida","12",821115,16921
"13555",2020-11-04,"Georgia","13",382113,8303
"13556",2020-11-04,"Guam","66",5872,84
"13557",2020-11-04,"Hawaii","15",15591,218
"13558",2020-11-04,"Idaho","16",68791,665
"13559",2020-11-04,"Illinois","17",445537,10239
"13560",2020-11-04,"Indiana","18",194261,4464
"13561",2020-11-04,"Iowa","19",137315,1801
"13562",2020-11-04,"Kansas","20",93967,1087
"13563",2020-11-04,"Kentucky","21",115426,1593
"13564",2020-11-04,"Louisiana","22",190164,5975
"13565",2020-11-04,"Maine","23",7077,150
"13566",2020-11-04,"Maryland","24",149232,4172
"13567",2020-11-04,"Massachusetts","25",163299,10062
"13568",2020-11-04,"Michigan","26",212126,7783
"13569",2020-11-04,"Minnesota","27",160977,2584
"13570",2020-11-04,"Mississippi","28",122275,3397
"13571",2020-11-04,"Missouri","29",201515,3166
"13572",2020-11-04,"Montana","30",36012,404
"13573",2020-11-04,"Nebraska","31",75888,673
"13574",2020-11-04,"Nevada","32",104514,1816
"13575",2020-11-04,"New Hampshire","33",11563,484
"13576",2020-11-04,"New Jersey","34",247057,16391
"13577",2020-11-04,"New Mexico","35",50251,1059
"13578",2020-11-04,"New York","36",520557,33222
"13579",2020-11-04,"North Carolina","37",283280,4535
"13580",2020-11-04,"North Dakota","38",48306,573
"13581",2020-11-04,"Northern Mariana Islands","69",96,2
"13582",2020-11-04,"Ohio","39",230209,5428
"13583",2020-11-04,"Oklahoma","40",127772,1392
"13584",2020-11-04,"Oregon","41",47049,707
"13585",2020-11-04,"Pennsylvania","42",222883,8967
"13586",2020-11-04,"Puerto Rico","72",69020,850
"13587",2020-11-04,"Rhode Island","44",35122,1214
"13588",2020-11-04,"South Carolina","45",180870,3985
"13589",2020-11-04,"South Dakota","46",49791,460
"13590",2020-11-04,"Tennessee","47",265407,3446
"13591",2020-11-04,"Texas","48",984900,18870
"13592",2020-11-04,"Utah","49",121563,625
"13593",2020-11-04,"Vermont","50",2267,58
"13594",2020-11-04,"Virgin Islands","78",1388,23
"13595",2020-11-04,"Virginia","51",185836,3677
"13596",2020-11-04,"Washington","53",117091,2526
"13597",2020-11-04,"West Virginia","54",25987,472
"13598",2020-11-04,"Wisconsin","55",257365,2237
"13599",2020-11-04,"Wyoming","56",15044,105
"13600",2020-11-05,"Alabama","1",199158,3026
"13601",2020-11-05,"Alaska","2",18064,79
"13602",2020-11-05,"Arizona","4",252843,6087
"13603",2020-11-05,"Arkansas","5",117360,2037
"13604",2020-11-05,"California","6",960884,17866
"13605",2020-11-05,"Colorado","8",122170,2383
"13606",2020-11-05,"Connecticut","9",77060,4656
"13607",2020-11-05,"Delaware","10",25753,716
"13608",2020-11-05,"District of Columbia","11",17682,650
"13609",2020-11-05,"Florida","12",827372,16960
"13610",2020-11-05,"Georgia","13",384531,8359
"13611",2020-11-05,"Guam","66",5973,84
"13612",2020-11-05,"Hawaii","15",15683,218
"13613",2020-11-05,"Idaho","16",70005,673
"13614",2020-11-05,"Illinois","17",455528,10334
"13615",2020-11-05,"Indiana","18",198684,4511
"13616",2020-11-05,"Iowa","19",142795,1814
"13617",2020-11-05,"Kansas","20",94427,1087
"13618",2020-11-05,"Kentucky","21",117654,1611
"13619",2020-11-05,"Louisiana","22",190845,5995
"13620",2020-11-05,"Maine","23",7260,150
"13621",2020-11-05,"Maryland","24",150424,4182
"13622",2020-11-05,"Massachusetts","25",165161,10085
"13623",2020-11-05,"Michigan","26",218136,7833
"13624",2020-11-05,"Minnesota","27",164919,2609
"13625",2020-11-05,"Mississippi","28",123887,3405
"13626",2020-11-05,"Missouri","29",205036,3197
